,id,crop,soil,deposition,geom
10,85849,pasture,Loam,7034482.52544763,"POLYGON ((98580.69609999657 163604.23680000007, 98579.65999999642 163604.55000000075, 98580.46999999881 163608.44000000134, 98581.9299999997 163611.76000000164, 98582.8599999994 163613.87000000104, 98584.15999999642 163617.33999999985, 98585.0399999991 163619.69999999925, 98587.8599999994 163628.87000000104, 98592.70000000298 163647.62999999896, 98593.6799999997 163652.1499999985, 98594.27000000328 163654.8500000015, 98596.15999999642 163665.66000000015, 98596.46999999881 163667.8999999985, 98600.19330000132 163694.00039999932, 98600.63819999993 163697.88019999862, 98603.90999999642 163721.6799999997, 98661.99279999733 163715.11989999935, 98657.22609999776 163581.750500001, 98657.20000000298 163581.1099999994, 98580.69609999657 163604.23680000007))"
11,363824,pasture,Loam,7169834.97529885,"POLYGON ((100258.60710000247 164185.24960000068, 100246.10000000149 164174.87999999896, 100239.75 164168, 100233 164154.25, 100229.34000000358 164155.30000000075, 100181.5 164170.75, 100167.68999999762 164174.62000000104, 100156.50999999791 164184.3999999985, 100135.25999999791 164219.8999999985, 100127.47999999672 164235.2899999991, 100118.00999999791 164265.8999999985, 100110.5399999991 164290.8599999994, 100101.50999999791 164311.3999999985, 100092.50999999791 164329.6499999985, 100084.25 164345.1799999997, 100078.5 164358.5, 100086.52839999646 164364.3942000009, 100118 164387.5, 100173 164271, 100174.39999999851 164265.55000000075, 100196.8900000006 164280.62999999896, 100258.60710000247 164185.24960000068), (100253.25999999791 164188.33999999985, 100247.60000000149 164184.44999999925, 100249.64999999851 164181.4699999988, 100255.31000000238 164185.3599999994, 100253.25999999791 164188.33999999985))"
12,30412,pasture,Clay,10982820.6581205,"POLYGON ((98071.75 167262.5, 98002.5 167308.75, 97973 167329.5, 97973.63000000268 167335.12000000104, 97979.72999999672 167386.1000000015, 97984.94940000027 167414.11960000172, 97985.5399999991 167417.2899999991, 97985.9299999997 167417.76000000164, 97986.47999999672 167417.6799999997, 98000.6099999994 167408.1099999994, 98010.5 167400, 98028.14999999851 167387.5799999982, 98034.11999999732 167383.2199999988, 98055.40999999642 167367.69999999925, 98085.2899999991 167346.8200000003, 98092.4600000009 167342.1099999994, 98097.09000000358 167339.0700000003, 98118.29999999702 167324.1499999985, 98118.10000000149 167323.8200000003, 98117.3180000037 167322.3968999982, 98115.15999999642 167318.4699999988, 98114.81000000238 167317.83999999985, 98111.28000000119 167306.44000000134, 98110.35000000149 167302.98999999836, 98108.86999999732 167297.5399999991, 98105.42000000179 167287.26999999955, 98100.77000000328 167273.44999999925, 98096.61999999732 167266.2800000012, 98096 167265.62000000104, 98084.90999999642 167253.8500000015, 98084.63830000162 167253.47819999978, 98071.75 167262.5))"
13,90581,pasture,Loam,7491348.08791827,"POLYGON ((101634.46140000224 164252.9913999997, 101733.81000000238 164326.4200000018, 101738.65999999642 164330, 101761.07890000194 164299.35909999907, 101658.92220000178 164220.01199999824, 101644 164236, 101634.46140000224 164252.9913999997))"
14,99173,pasture,Loam,8848580.12612482,"POLYGON ((100655 168690.23999999836, 100677.11999999732 168653.37999999896, 100680.82190000266 168646.0364000015, 100681.32440000027 168645.0425999984, 100685.36999999732 168637.01999999955, 100680.11999999732 168623.01999999955, 100686.36999999732 168611.51999999955, 100704.61999999732 168583.26999999955, 100721.61999999732 168608.87999999896, 100727.61999999732 168620.37999999896, 100738.19139999896 168615.7221999988, 100752.25 168600.37000000104, 100755.5 168600.62000000104, 100761.50079999864 168605.67440000176, 100774.5 168616.62000000104, 100779.06949999928 168608.43059999868, 100791.1799999997 168618.6400000006, 100831.63949999958 168562.6988000013, 100831.86999999732 168562.37999999896, 100822.09820000082 168552.82539999858, 100820.61999999732 168551.37999999896, 100799.75 168528.26999999955, 100800.5 168526.26999999955, 100802 168525.26999999955, 100824.8376000002 168546.3878000006, 100832.86999999732 168536.87999999896, 100834.37189999968 168538.21029999852, 100841.53190000355 168544.71590000018, 100856.61999999732 168526.37999999896, 100833.61999999732 168509.12999999896, 100843.25 168497.01999999955, 100843.9600000009 168497.37999999896, 100844.61999999732 168496.62999999896, 100859.86999999732 168504.51999999955, 100871.61999999732 168480.01999999955, 100876.45750000328 168482.73110000044, 100894.36999999732 168492.76999999955, 100903.86999999732 168467.62999999896, 100911.71570000052 168447.3962999992, 100913.36999999732 168443.12999999896, 100913.83879999816 168440.84870000184, 100916.59470000118 168427.4365000017, 100911.27000000328 168422.5300000012, 100879.5700000003 168436.23999999836, 100869.5 168426.6700000018, 100881.49000000209 168405.1799999997, 100877.03000000119 168402.5799999982, 100884.0399999991 168402.5799999982, 100887.5 168396.26999999955, 100890.75 168386.26999999955, 100892.5 168377.5, 100896.1799999997 168371.58999999985, 100941.25 168299.23999999836, 100984.75 168293.5, 100956 168261.25, 100938.89429999888 168272.24659999833, 100900.55629999936 168230.9781000018, 100912.00999999791 168222.1799999997, 100895 168207, 100872.75 168183.25, 100860.5 168167, 100840.39039999992 168176.41090000048, 100837 168178, 100834.16770000011 168186.41919999942, 100834.75999999791 168187.6099999994, 100834.8126000017 168188.2298000008, 100834.85000000149 168188.6700000018, 100832.758100003 168190.60940000042, 100832.61999999732 168191.01999999955, 100829.7899999991 168193.37000000104, 100828.28000000119 168194.76999999955, 100819.2304000035 168202.14079999924, 100817.3200000003 168203.69999999925, 100816.28000000119 168204.08999999985, 100815.08070000261 168204.2613000013, 100814 168204.41000000015, 100809.31000000238 168204.30999999866, 100807.61999999732 168204.4699999988, 100806.68999999762 168204.80999999866, 100799.08110000193 168212.25019999966, 100797.45870000124 168214.3289999999, 100796.74000000209 168215.25, 100796.54590000212 168215.5876000002, 100787.85180000216 168230.70919999853, 100787.42210000008 168231.5011, 100781.04999999702 168241.8999999985, 100769.03000000119 168263.2800000012, 100761.54999999702 168273.5, 100759.9299999997 168274.62999999896, 100758.71999999881 168274.55999999866, 100758.25 168275.26999999955, 100738.89999999851 168294.8200000003, 100736.32999999821 168298.8900000006, 100731.74000000209 168313, 100726.7677000016 168331.6191000007, 100722.9299999997 168346.01999999955, 100721.36779999733 168350.56920000166, 100720.4299999997 168353.30000000075, 100719.49560000002 168355.45809999853, 100718.88000000268 168356.87999999896, 100718.02120000124 168358.49069999903, 100717.32240000367 168359.8013000004, 100711.49000000209 168370.73999999836, 100710.56059999764 168372.4803000018, 100709.71130000055 168374.0705000013, 100701.75 168388.94000000134, 100700.11999999732 168388.3500000015, 100698.1400000006 168394.05000000075, 100698.78000000119 168394.3200000003, 100696.63000000268 168403.62999999896, 100696.47720000148 168407.00890000165, 100696.44420000166 168407.82019999996, 100696.4299999997 168408.1700000018, 100698.3599999994 168421.55000000075, 100698.59390000254 168428.17990000173, 100698.75999999791 168432.8900000006, 100698.44669999927 168437.6697999984, 100698.13000000268 168442.5, 100693.43999999762 168460.5300000012, 100693.25590000302 168460.91279999912, 100689.54999999702 168468.62000000104, 100688.06000000238 168471.41000000015, 100684.5700000003 168475.69000000134, 100682.54020000249 168474.6596999988, 100681.9299999997 168474.3500000015, 100683.84000000358 168471.3999999985, 100684.86050000042 168469.3002000004, 100689.3900000006 168459.98000000045, 100689.86119999737 168458.63039999828, 100690.5700000003 168456.6000000015, 100693.6099999994 168443.7800000012, 100694.82999999821 168430.98000000045, 100694.40999999642 168421.30999999866, 100692.81000000238 168411.01000000164, 100692.73070000112 168407.82690000162, 100691.25 168407.5, 100646.75999999791 168395.80000000075, 100620.53000000119 168486.80000000075, 100533.38000000268 168589.9299999997, 100453.49000000209 168532.0700000003, 100420.77080000192 168570.56069999933, 100398.5 168596.76000000164, 100398.78869999945 168597.25079999864, 100408.43379999697 168613.73519999906, 100419.35000000149 168612.90340000018, 100419.4600000009 168612.30999999866, 100420.5399999991 168611.6799999997, 100421.45019999892 168611.61309999973, 100422.31000000238 168611.55000000075, 100445.21999999881 168615.51999999955, 100446.04050000012 168615.7281000018, 100448.4197999984 168616.33159999922, 100451.67000000179 168616.8200000003, 100453.33089999855 168617.57809999958, 100458.94849999994 168619.00600000098, 100464.59000000358 168620.44000000134, 100468.07999999821 168621.0799999982, 100468.6997999996 168621.08799999952, 100469.35949999839 168621.09650000185, 100470.39930000156 168620.34899999946, 100478.03339999914 168615.5196999982, 100479.47999999672 168614.5399999991, 100490.06000000238 168606.5300000012, 100492.27000000328 168605.6700000018, 100494.38000000268 168605.55999999866, 100497.10000000149 168606.48999999836, 100498.32999999821 168607.1400000006, 100502.59000000358 168607.1521999985, 100505.32999999821 168607.16000000015, 100506.0399999991 168606.87000000104, 100508.78000000119 168604.5, 100509.8200000003 168604.12999999896, 100511.48009999841 168603.87090000138, 100513.60000000149 168603.5399999991, 100517.5998999998 168602.40960000083, 100519.11999999732 168601.98000000045, 100522.01089999825 168601.02270000055, 100526.70000000298 168599.4699999988, 100528.0001000017 168599.22069999948, 100529.3599999994 168598.9600000009, 100533.11069999635 168597.84230000153, 100534.82999999821 168597.3299999982, 100535.2792999968 168597.24650000036, 100536.3900000006 168597.0399999991, 100536.9600000009 168598.19000000134, 100532.75999999791 168599.44999999925, 100527.70000000298 168600.73999999836, 100518.4600000009 168604.2899999991, 100511.9299999997 168605.7899999991, 100510.29909999669 168606.45789999887, 100509.82999999821 168606.6499999985, 100508.97029999644 168607.21049999818, 100506.86999999732 168608.5799999982, 100500.3599999994 168609.5, 100498.59000000358 168609.1700000018, 100495.88000000268 168607.91000000015, 100495.1799999997 168607.75, 100494.55610000342 168607.7613000013, 100494.9179000035 168608.87269999832, 100526.86999999732 168707.0399999991, 100532.1705000028 168706.60970000178, 100550.85000000149 168700.4299999997, 100552.6099999994 168704.95050000027, 100594.86999999732 168701.51999999955, 100612 168701.51999999955, 100655 168690.23999999836), (100784.86999999732 168360.01999999955, 100785.46880000085 168360.31329999864, 100808 168371.5, 100851.67840000242 168386.3066000007, 100802.60000000149 168464.5549999997, 100777.11999999732 168500.01999999955, 100717.11999999732 168465.26999999955, 100732.61999999732 168440.51999999955, 100779.36999999732 168363.01999999955, 100781.73879999667 168361.72929999977, 100784.86999999732 168360.01999999955), (100597.05009999871 168563.5102000013, 100596.17000000179 168563.87999999896, 100592.84870000184 168565.6275999993, 100588.90999999642 168567.69999999925, 100580.57800000161 168572.52659999952, 100577.81000000238 168574.12999999896, 100577.22640000284 168574.5450000018, 100576.4600000009 168575.08999999985, 100574.75859999657 168576.54839999974, 100573.59000000358 168577.55000000075, 100566.85000000149 168582.23999999836, 100564.35000000149 168584.62000000104, 100558.14119999856 168588.53189999983, 100555.70000000298 168590.0700000003, 100551.66080000252 168592.85110000148, 100550.2100000009 168593.8500000015, 100542.25 168598.12999999896, 100541.39999999851 168598.23000000045, 100540.94690000266 168596.92110000178, 100540.6799999997 168596.1499999985, 100542.99000000209 168595.1400000006, 100544.29999999702 168594.7800000012, 100545.12120000273 168594.29210000113, 100546.68999999762 168593.3599999994, 100551.75999999791 168589.76000000164, 100556.86999999732 168586.3999999985, 100558.82129999995 168585.3024000004, 100560.3900000006 168584.4200000018, 100564.59000000358 168581.1000000015, 100567.95000000298 168579.23000000045, 100577.32999999821 168572.62000000104, 100582.37929999828 168569.7388000004, 100586.1099999994 168567.6099999994, 100587.27000000328 168567.3500000015, 100587.63899999857 168566.92909999937, 100587.90999999642 168566.62000000104, 100590.2100000009 168564.7899999991, 100597.18999999762 168561.37000000104, 100598.75999999791 168561.08999999985, 100599.08690000325 168561.1013999991, 100598.11999999732 168559.01999999955, 100598.05839999765 168555.1997999996, 100597.14069999754 168550.2699000016, 100597.0700000003 168549.8900000006, 100596.52000000328 168545.1700000018, 100596.68219999969 168544.05029999837, 100596.72999999672 168543.7199999988, 100598.71999999881 168542, 100600.28000000119 168541.1700000018, 100603.25 168540.0700000003, 100604.86999999732 168539.4699999988, 100607.6099999994 168539.08999999985, 100608.8599999994 168539.16000000015, 100609.21100000292 168539.28280000016, 100609.61999999732 168539.12999999896, 100619.84049999714 168544.05900000036, 100625.88000000268 168543.51999999955, 100629.14999999851 168541.73999999836, 100634.46999999881 168538.3599999994, 100635.41049999744 168539.22459999844, 100636.02000000328 168539.73999999836, 100635.74029999971 168539.95980000123, 100654.10589999706 168574.16820000112, 100668.11999999732 168600.26999999955, 100664.53019999713 168601.30070000142, 100642.86999999732 168607.51999999955, 100620.11999999732 168606.37999999896, 100610.22299999744 168585.07429999858, 100600.07090000063 168563.2195999995, 100599.07029999793 168563.1554000005, 100598.04999999702 168563.08999999985, 100597.05009999871 168563.5102000013), (100674.34000000358 168484.4299999997, 100672.01780000329 168485.60559999943, 100668.7100000009 168487.2800000012, 100665.08110000193 168488.942400001, 100663.57999999821 168489.62999999896, 100661.84820000082 168490.97769999877, 100660.74000000209 168491.83999999985, 100658.75999999791 168493.80999999866, 100657.3601000011 168496.45010000095, 100656.47999999672 168498.1099999994, 100655.51420000196 168500.26190000027, 100654.20000000298 168503.19000000134, 100653.71100000292 168504.32039999962, 100652.8200000003 168506.37999999896, 100651.06000000238 168511.55000000075, 100650.47999999672 168514.37000000104, 100650.76179999858 168516.5197999999, 100650.82999999821 168517.0399999991, 100653.11999999732 168521.6400000006, 100653.18090000004 168522.2098999992, 100653.2899999991 168523.23000000045, 100652.8900000006 168525.7100000009, 100651.5700000003 168528.5, 100650.42000000179 168529.62999999896, 100649.13880000263 168530.48809999973, 100646.11999999732 168532.51000000164, 100642.80839999765 168534.42720000073, 100639.65999999642 168536.25, 100637.9299999997 168534.48000000045, 100647.97999999672 168528.51000000164, 100648.4279000014 168527.94830000028, 100649.7899999991 168526.23999999836, 100649.9130000025 168524.86030000076, 100650.02000000328 168523.66000000015, 100649.49000000209 168521.6499999985, 100647.06000000238 168517.80000000075, 100646.68999999762 168515.9200000018, 100646.6799999997 168514.9600000009, 100649.10000000149 168507.1400000006, 100650.07370000333 168504.35130000114, 100650.93999999762 168501.87000000104, 100651.95970000327 168499.43989999965, 100653.07999999821 168496.76999999955, 100654.60000000149 168494.2800000012, 100656.45910000056 168492.48910000175, 100660.60000000149 168488.5, 100665.4600000009 168485.9699999988, 100667.10809999704 168485.39449999854, 100667.97999999672 168485.08999999985, 100674.72999999672 168481.8200000003, 100675.39940000325 168481.20930000022, 100677.92000000179 168478.91000000015, 100679.71999999881 168480.05999999866, 100676.29999999702 168483.26000000164, 100675.32959999889 168483.83929999918, 100674.34000000358 168484.4299999997), (100797.77000000328 168309.48999999836, 100801.4600000009 168311.5700000003, 100798.27000000328 168318, 100794.3200000003 168315.83999999985, 100797.77000000328 168309.48999999836))"
15,142838,pasture,Loam,7262169.94287786,"POLYGON ((96053 163237.69999999925, 96021.5 163194.94999999925, 96026.81620000303 163189.35390000045, 96028.3694999963 163187.82939999923, 96026 163182.94999999925, 96036.75 163175.44999999925, 96039.04630000144 163178.46379999816, 96052.75 163196.44999999925, 96058.75 163202.44999999925, 96067.44669999927 163209.0207999982, 96074.98129999638 163214.7248999998, 96077.9952000007 163217.00659999996, 96078.25 163217.19999999925, 96083.5 163214, 96086.70000000298 163211.30000000075, 96075.70340000093 163193.32569999993, 96074.25 163190.94999999925, 96071.17000000179 163186.3900000006, 96068.5399999991 163182.33999999985, 96064.03000000119 163174.6799999997, 96060.28000000119 163166.73999999836, 96057.82999999821 163160.30000000075, 96053.5700000003 163149.1099999994, 96051.7899999991 163142.9299999997, 96050.10000000149 163137.05000000075, 96048.50999999791 163131.8599999994, 96045.24000000209 163121.1499999985, 96044.54999999702 163118.4200000018, 96043.89999999851 163115.87999999896, 96043.38000000268 163113.1000000015, 96042.94409999996 163110.7789000012, 96041.3900000006 163106.44999999925, 96028.3900000006 163095.44999999925, 96023.8900000006 163087.69999999925, 96007.80259999633 163053.7313000001, 96000 163058.7800000012, 95981.49979999661 163070.88980000094, 95977.9701000005 163073.20019999892, 95935.5 163101, 95937.64790000021 163104.2947999984, 95977.5 163164.69999999925, 95946.75129999965 163183.70210000128, 95900.08269999921 163212.54439999908, 95902.04999999702 163217.2800000012, 95916.6799999997 163249.76000000164, 95935.95000000298 163292.5300000012, 95940.38000000268 163301.8500000015, 95942.42000000179 163306.12999999896, 95943.97999999672 163310.19000000134, 95952.03000000119 163327.0300000012, 95953.82999999821 163330.23999999836, 95955.2602000013 163333.70039999858, 96071.1595999971 163270.64930000156, 96077.5 163267.19999999925, 96058 163242.94999999925, 96053 163237.69999999925))"
16,285940,pasture,Loam,7749678.88437598,"POLYGON ((101647 165299, 101645.35000000149 165298.12999999896, 101643.59000000358 165297.51999999955, 101641.77499999851 165296.9450000003, 101630.62479999661 165297.46700000018, 101616.8900000006 165298.1099999994, 101615.02000000328 165296.8500000015, 101613.28000000119 165296.4600000009, 101610.75999999791 165295.8900000006, 101600.63000000268 165294.9299999997, 101596.85000000149 165295.5399999991, 101577.24000000209 165295.5799999982, 101577.22999999672 165295.26000000164, 101577.25 165294.5, 101576.5399999991 165293.3299999982, 101575.92360000312 165292.3178000003, 101539.1453000009 165232.25989999995, 101538.38000000268 165231.01000000164, 101529 165219.5, 101475.5 165249.5, 101471.77059999853 165250.43239999935, 101474.68999999762 165257.44000000134, 101476.5399999991 165260.33999999985, 101480.20000000298 165266.0799999982, 101482.6400000006 165269.30999999866, 101485.11999999732 165276.23000000045, 101487.25999999791 165281.19999999925, 101488.75 165284.6700000018, 101489.6799999997 165285.6700000018, 101492.4299999997 165286.51000000164, 101492.75999999791 165286.98000000045, 101493.3599999994 165287.8599999994, 101495.09000000358 165291.7899999991, 101496.4600000009 165298.23000000045, 101497.84000000358 165301.62000000104, 101503.75 165311.37000000104, 101502.28000000119 165312.48000000045, 101501.88000000268 165312.62000000104, 101501.2899999991 165312.8200000003, 101500.50999999791 165312.9299999997, 101499.7100000009 165313.05000000075, 101499.00999999791 165312.69000000134, 101498.61999999732 165312.01999999955, 101494.90999999642 165302.01999999955, 101492.89999999851 165297.0300000012, 101492.03000000119 165294.87000000104, 101491.04999999702 165292.8200000003, 101490.06000000238 165291.05000000075, 101486.04999999702 165287.4600000009, 101485.1099999994 165286.0399999991, 101484.77000000328 165285.5300000012, 101481.59000000358 165278.4299999997, 101479 165271.2800000012, 101478.29999999702 165269.7199999988, 101477.7899999991 165268.5799999982, 101471.86999999732 165259.58999999985, 101469.64999999851 165255.2199999988, 101468.74000000209 165252.69999999925, 101468.25999999791 165250.08999999985, 101468.12080000341 165246.22960000113, 101467.13000000268 165242.33999999985, 101466.52000000328 165240.6799999997, 101465.97999999672 165239.19999999925, 101464.85000000149 165237.2899999991, 101462.8900000006 165235.5, 101461.98849999905 165234.57820000127, 101458.89999999851 165231.4200000018, 101458.5700000003 165230.9200000018, 101458.04999999702 165230.12999999896, 101457.78000000119 165229.5799999982, 101456.25 165226.5249999985, 101455.77000000328 165225.23999999836, 101455.52669999748 165224.2707999982, 101455.1649999991 165222.8299999982, 101454.99029999971 165221.28159999847, 101454.6099999994 165217.91000000015, 101454.2100000009 165216.69000000134, 101452.59000000358 165216.4699999988, 101448.32999999821 165218.48000000045, 101439.17000000179 165223.3299999982, 101420.5 165234.94999999925, 101410.72999999672 165241.5799999982, 101411.19240000099 165242.28570000082, 101411.54770000279 165242.876600001, 101429.03000000119 165271.2100000009, 101412.79379999638 165281.97199999914, 101384.60270000249 165300.65780000016, 101385.43090000004 165301.2688000016, 101411.5 165320.5, 101416.1269999966 165324.1438000016, 101429.4804000035 165334.65960000083, 101451.5 165352, 101453.95539999753 165354.64429999888, 101453.5700000003 165353.12999999896, 101453.2899999991 165352.0700000003, 101454.70499999821 165350.66459999979, 101459.20000000298 165346.19999999925, 101462.07999999821 165344.0700000003, 101470.57999999821 165338.76000000164, 101472.6099999994 165336.5799999982, 101473.53000000119 165335.6000000015, 101476.11999999732 165333.44000000134, 101479.70000000298 165331.80000000075, 101480.95000000298 165331.05999999866, 101483.1099999994 165329.7899999991, 101485.36999999732 165327.8599999994, 101486.86999999732 165328.55999999866, 101487.5700000003 165328.8900000006, 101487.50500000268 165329.1700000018, 101488.02000000328 165330.12000000104, 101488.25999999791 165330.37000000104, 101488.67000000179 165330.7899999991, 101488.7100000009 165331.76000000164, 101488.22739999741 165332.49929999933, 101486.8900000006 165334.2899999991, 101486.31000000238 165334.55999999866, 101485.45859999955 165334.5661999993, 101482.71999999881 165332.76999999955, 101481.6099999994 165333.12999999896, 101479.82999999821 165334.87999999896, 101479.2899999991 165335.41000000015, 101475.25999999791 165338.2800000012, 101464.20000000298 165346.1499999985, 101462.79270000011 165347.29470000044, 101460.77000000328 165348.94000000134, 101459.46999999881 165350, 101457.8200000003 165351.5300000012, 101457.0399999991 165352.6799999997, 101456.81000000238 165353.5300000012, 101458.18999999762 165357.2899999991, 101458.2770999968 165357.94179999828, 101458.43999999762 165359.16000000015, 101458.25500000268 165360.07499999925, 101457.2899999991 165361.8599999994, 101453.67000000179 165366.25, 101450.77000000328 165368.44000000134, 101450.46999999881 165368.51000000164, 101449.82999999821 165368.66000000015, 101449.32999999821 165368.66000000015, 101448.89999999851 165368.66000000015, 101447.89999999851 165368.3500000015, 101447.55150000006 165367.86960000172, 101447.15999999642 165367.3299999982, 101445.88000000268 165366.8200000003, 101445.36999999732 165366.62000000104, 101443.38000000268 165366.48999999836, 101442.47999999672 165366.6099999994, 101440.34000000358 165366.8900000006, 101440.2899999991 165367.6000000015, 101441.0399999991 165369.80999999866, 101441.61779999733 165373.36190000176, 101442.39999999851 165378.1700000018, 101442.15999999642 165381.01000000164, 101442.0700000003 165382.1499999985, 101442.1799999997 165382.55999999866, 101441.84000000358 165384.98999999836, 101441.13000000268 165386.83999999985, 101440.7899999991 165387.08999999985, 101440.5399999991 165387.2800000012, 101439.75999999791 165387.55000000075, 101435.5399999991 165387.37999999896, 101434.24000000209 165387.4200000018, 101432.6799999997 165387.4699999988, 101429.21999999881 165386.94000000134, 101428.95499999821 165387.36499999836, 101428.39999999851 165389.5799999982, 101427.9600000009 165392.80000000075, 101427.27000000328 165394.6799999997, 101425.5700000003 165397.58999999985, 101425.04999999702 165398.2899999991, 101424.46999999881 165399.08999999985, 101424.03000000119 165399.4200000018, 101422.89999999851 165400.2800000012, 101421.06270000339 165401.17480000108, 101427.6799999997 165404.6400000006, 101477 165430.5, 101479.95000000298 165431.87999999896, 101553.61999999732 165425.37999999896, 101553.40829999745 165422.85920000076, 101548.3599999994 165362.76000000164, 101550.7621999979 165362.4188000001, 101647 165348.75, 101647 165299))"
17,492885,pasture,Loam,9183254.44281552,"POLYGON ((102406.17350000143 167747.25549999997, 102419.0006000027 167743.24120000005, 102432.12169999629 167737.04360000044, 102447.49000000209 167726.23999999836, 102461.93150000274 167720.8339000009, 102459.75 167717.94000000134, 102458.27000000328 167715.98000000045, 102444.81000000238 167696.12000000104, 102400.00509999692 167629.95179999992, 102399.20000000298 167628.83999999985, 102388.42920000106 167613.56109999865, 102369 167586, 102345.4470999986 167553.31439999864, 102344.5 167552, 102342.21220000088 167548.9283999987, 102338.33519999683 167543.47520000115, 102336.95000000298 167541.7800000012, 102324.73539999872 167524.34640000015, 102323.53230000287 167522.65419999883, 102320.67080000043 167518.62939999998, 102320.02899999917 167517.72670000046, 102319.14999999851 167516.87999999896, 102315.9469999969 167514.26839999855, 102312.73390000314 167512.3385999985, 102311.26519999653 167512.04520000145, 102308.70000000298 167511.31500000134, 102305.11999999732 167511.2100000009, 102299.06620000303 167511.65249999985, 102296.09000000358 167511.87000000104, 102285.51060000062 167512.6495999992, 102285.68829999864 167512.92639999837, 102291.99000000209 167522.73999999836, 102323.00999999791 167565.3500000015, 102377.21999999881 167642.33999999985, 102378.90999999642 167645.6000000015, 102334.6400000006 167669.0300000012, 102332.32140000165 167663.82290000096, 102324.71999999881 167667.4600000009, 102270.6799999997 167692.8900000006, 102271.59000000358 167694.1499999985, 102274.92010000348 167698.75, 102275.34000000358 167699.3299999982, 102282.79999999702 167708.48999999836, 102299.49000000209 167733.1000000015, 102304.58980000019 167740.61349999905, 102305.06009999663 167741.40949999914, 102312.2100000009 167752.91000000015, 102313.79720000178 167756.19570000097, 102316.77000000328 167762.3500000015, 102317.16330000013 167762.12640000135, 102359.21010000259 167738.22030000016, 102386.34000000358 167723.2100000009, 102387.16160000116 167724.29320000112, 102406.17350000143 167747.25549999997))"
18,121230,tubers,Loam,7513045.95787865,"POLYGON ((96819.89169999957 164370.4012000002, 96820.22649999708 164370.10610000044, 96845.23749999702 164348.06289999932, 96849.38000000268 164343, 96851.88000000268 164338, 96851.50999999791 164333.87000000104, 96846.47789999843 164328.19060000032, 96746.85000000149 164244.6700000018, 96739.55830000341 164238.56010000035, 96694.78239999712 164201.04089999944, 96680.57039999962 164189.22529999912, 96665.11060000211 164176.372299999, 96664.86789999902 164176.17049999908, 96659.25 164171.5, 96575.5 164263.75, 96577.88019999862 164265.68980000168, 96653.86999999732 164327.62000000104, 96727.11999999732 164388.37000000104, 96764.75 164419, 96775.96299999952 164409.11740000173, 96776.78029999882 164408.39710000157, 96804.6099999994 164383.62000000104, 96819.89169999957 164370.4012000002))"
19,288614,tubers,Loam,10827449.7597063,"POLYGON ((98660.79710000008 166329.60379999876, 98660.21369999647 166328.93670000136, 98641.25 166307.25, 98631.27000000328 166295.30000000075, 98630.29999999702 166294.1400000006, 98619.1799999997 166279.6499999985, 98617.49000000209 166277.44000000134, 98603.24000000209 166257.5399999991, 98595.75999999791 166246.7800000012, 98591.8900000006 166241.19999999925, 98587.70000000298 166235.7800000012, 98581.52000000328 166226.8999999985, 98569.6400000006 166211.6700000018, 98568.28000000119 166210.12000000104, 98567.14999999851 166209.6000000015, 98565.97999999672 166209.73000000045, 98564.28000000119 166210.4699999988, 98563.93999999762 166210.83999999985, 98562.79999999702 166212.12000000104, 98562 166213.86499999836, 98557.80629999936 166223.02259999886, 98539.5 166266.5, 98537.25 166274.75, 98536 166282, 98539 166291.3299999982, 98542.41770000011 166303.56069999933, 98542.75 166304.75, 98545.8599999994 166312.8900000006, 98548.95000000298 166321.25, 98549.71999999881 166323.4600000009, 98569.42000000179 166380.0799999982, 98569.8599999994 166381.5, 98570.63000000268 166383.73000000045, 98571.22259999812 166386.36659999937, 98571.32999999821 166386.66000000015, 98571.6799999997 166388.69000000134, 98571.97999999672 166392.0399999991, 98572.0399999991 166395.19000000134, 98567.75 166433.6000000015, 98566.96999999881 166442.1099999994, 98566.60000000149 166446.1000000015, 98566.44960000366 166449.97949999943, 98689.76619999856 166363.16459999979, 98661.20269999653 166330.06760000065, 98660.79710000008 166329.60379999876))"
